Track,Album Name,Artist,All Time Rank,Track Score,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,Genres
Guilty as Sin?,THE TORTURED POETS DEPARTMENT,Taylor Swift,"1,264",42.1,4418.0,21928475.0,78.0,Unknown
Waiting For Love,Ibiza Residence 2015,Avicii,"1,263",42.1,205128.0,62368816.0,74.0,Unknown
BOMBï¿½,LEGENDADDY,Daddy Yankee,"1,272",42.0,27681.0,6391085.0,60.0,Unknown
Hello,Hello,Muramatsu Karaoke,"1,268",42.0,2.0,4.0,,Unknown
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),KHALED KHALED,DJ Khaled,"1,271",42.0,108705.0,24218793.0,68.0,Unknown
Mo Bamba,Mo Bamba,Sheck Wes,"1,266",42.0,198581.0,38436526.0,71.0,Unknown
Bank Account,Issa Album,21 Savage,"1,267",42.0,195032.0,31101180.0,70.0,Unknown
"One Of The Girls (with JENNIE, Lily Rose Depp)",The Highlights (Deluxe),The Weeknd,"1,269",42.0,67381.0,127728248.0,87.0,Unknown
Get You The Moon (feat. Snï¿½ï,Get You The Moon (feat. Snï¿½ï,Kina,"1,270",42.0,157944.0,42123948.0,69.0,Unknown
Never Felt So Alone,Never Felt So Alone,Labrinth,"1,275",41.9,44019.0,21429823.0,67.0,Unknown
Baile do Bruxo,Baile do Bruxo,Tropa do Bruxo,"1,273",41.9,26646.0,24127645.0,,Unknown
Love Me JeJe,Love Me JeJe - Single,Tems,"1,274",41.9,4787.0,53092639.0,76.0,Unknown
Heather,Kid Krow,Conan Gray,"1,276",41.8,191604.0,123682546.0,80.0,Unknown
Come & Go (with Marshmello),Come & Go (with Marshmello),Juice WRLD,"1,277",41.8,180366.0,25884639.0,71.0,Unknown
Mas Rica Que Ayer,Mas Rica Que Ayer,Anuel AA,"1,278",41.7,34370.0,18181647.0,67.0,Unknown
Love Again,Future Nostalgia,Dua Lipa,"1,279",41.7,90805.0,19218236.0,67.0,Unknown
Bï¿½ï¿½cane - A COLORS ,Bï¿½ï¿½cane - A Colors Show - Si,Yamï¿,"1,280",41.7,37922.0,4374053.0,69.0,Unknown
all of me,american dream,21 Savage,"1,283",41.6,20380.0,29657028.0,,Unknown
Giving Me,Giving Me,Jazzy,"1,284",41.6,44298.0,37322737.0,67.0,Unknown
Attitude (feat. Charlie Wilson & Cash Cobain),Attitude (feat. Charlie Wilson & Cash Cobain),Don Toliver,"1,281",41.6,2162.0,41453309.0,,Unknown
What Do You Mean?,Full Circle: The Live Anthology,Justin Bieber,"1,282",41.6,137106.0,54447816.0,74.0,Unknown
Bailando - English Version,S** AND LOVE,Enrique Iglesias,"1,289",41.5,28233.0,7288674.0,50.0,Unknown
ýýýýýýýýýýýý ýýýýýýýýýýýýýýýý ýýýýýýýýýý,ýýýýýýýýýýýý ýýýýýýýýýýýýýýýý ýýýýýýýýýý - Single,Jazzdauren,"1,287",41.5,968.0,474517.0,56.0,Unknown
TV,Guitar Songs,Billie Eilish,"1,285",41.5,80064.0,39873526.0,76.0,Unknown
But Daddy I Love Him,THE TORTURED POETS DEPARTMENT,Taylor Swift,"1,286",41.5,3535.0,21565868.0,76.0,Unknown
Tiroteo - Remix,Tiroteo (Remix),Marc Seguï¿,"1,288",41.5,83163.0,29637614.0,75.0,Unknown
pushin P (feat. Young Thug),DRIP SEASON 4EVER,Gunna,"1,291",41.4,125521.0,25605777.0,65.0,Unknown
Take Me to Church,Take Me To Church,Hozier,"1,293",41.4,238611.0,69693570.0,78.0,Unknown
It's You,It's You,Ali Gatie,"1,292",41.4,140766.0,29272883.0,72.0,Unknown
Love Lee,Love Lee,AKMU,"1,294",41.4,10736.0,4247248.0,65.0,Unknown
Jump,TYLA,Tyla,"1,295",41.4,10243.0,123617533.0,77.0,Unknown
Venom - Music From The Motion Picture,Kamikaze,Eminem,"1,290",41.4,139716.0,24601490.0,68.0,Unknown
fantasmas,fantasmas - Single,Humbe,"1,296",41.3,6388.0,10711840.0,,Unknown
Basit Numaralar,Basit Numaralar,Zerrin ï¿½ï¿,"1,299",41.3,7149.0,2238082.0,58.0,Unknown
Karma,Midnights,Taylor Swift,"1,297",41.3,47435.0,45285568.0,75.0,Unknown
The Painter,The Painter - Single,Cody Johnson,"1,298",41.3,16004.0,19123002.0,66.0,Unknown
Chiky Boom,Chiky Boom,Paylon,"1,300",41.2,14.0,769.0,1.0,Unknown
Me & U,Me & U,Tems,"1,306",41.2,24220.0,30274256.0,,Unknown
Vista Al Mar,Vista Al Mar,Quevedo,"1,303",41.2,74845.0,23960314.0,68.0,Unknown
Imagine,Imagine,Carbonne,"1,301",41.2,3113.0,9735703.0,77.0,Unknown
All The Stars (with SZA),All The Stars (with SZA),Kendrick Lamar,"1,304",41.2,207686.0,66120497.0,82.0,Unknown
Lehanga,Lehanga,Jass Manak,"1,305",41.2,297.0,35247.0,,Unknown
X (feat. Future),Savage Mode,21 Savage,"1,302",41.2,115125.0,20776088.0,65.0,Unknown
CRAZYZ,Pa las Baby's Y Belikeada,Fuerza Regida,"1,314",41.1,12683.0,18918954.0,78.0,Unknown
Passionfruit,More Life,Drake,"1,309",41.1,288559.0,72837714.0,77.0,Unknown
Like Crazy,FACE,Jimin,"1,308",41.1,16425.0,22818507.0,84.0,Unknown
I Donï¿½ï¿½ï¿½t Wanna Live Forever (Fifty Shades D,I Donï¿½ï¿½ï¿½t Wanna Live Forever (Fifty Shades D,ZAYN,"1,312",41.1,129306.0,54219735.0,75.0,Unknown
What It Is (Solo Version),What It Is (Versions),Doechii,"1,311",41.1,38674.0,36667220.0,70.0,Unknown
Bad and Boujee (feat. Lil Uzi Vert),Bad and Boujee,Migos,"1,307",41.1,173279.0,29410941.0,66.0,Unknown
SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),SUBEME LA RADIO,Enrique Iglesias,"1,313",41.1,87667.0,24084151.0,65.0,Unknown
Soak City (Do it),Soak City (Do it),310babii,"1,310",41.1,26723.0,26216067.0,65.0,Unknown
The Woo (feat. 50 Cent & Roddy Ricch),Shoot For The Stars Aim For The Moon,Pop Smoke,"1,319",41.0,166545.0,26349705.0,65.0,Unknown
"yes, and?","yes, and?",Ariana Grande,"1,320",41.0,2906.0,4683812.0,,pop
Cheerleader - Felix Jaehn Remix Radio Edit,Cheerleader (Felix Jaehn Remix) (Radio Edit),OMI,"1,318",41.0,49556.0,9366950.0,52.0,Unknown
Woah (feat. D3Mstreet),Woah,KRYPTO9095,"1,315",41.0,21725.0,3265269.0,45.0,Unknown
Take You Dancing,Nu King,Jason Derulo,"1,317",41.0,,,,Unknown
Wrecking Ball,538 Hitzone Best Of 2013,Miley Cyrus,"1,316",41.0,113036.0,73538856.0,73.0,Unknown
Stereo Love (TikTok Remix),Stereo Love (TikTok Remix) - Single,DJRemixGod,"1,322",40.9,4.0,7.0,,Unknown
Stuck with U (with Justin Bieber),Stuck with U,Ariana Grande,"1,321",40.9,116269.0,56772519.0,73.0,Unknown
she's all i wanna be,she's all i wanna be,Tate McRae,"1,324",40.8,58658.0,18026092.0,71.0,Unknown
Oh My God,30,Adele,"1,327",40.8,66469.0,27321505.0,68.0,Unknown
Leave Out All The Rest,Papercuts,Linkin Park,"1,329",40.8,4.0,4.0,,Unknown
iSpy (feat. Lil Yachty),iSpy (feat. Lil Yachty),KYLE,"1,325",40.8,121478.0,17895084.0,64.0,Unknown
I AM,I've IVE,IVE,"1,326",40.8,20356.0,8290715.0,71.0,Unknown
Midnight Sky,Midnight Sky,Miley Cyrus,"1,323",40.8,86326.0,19484618.0,66.0,Unknown
"Earth, Wind & Fire",HOW?,BOYNEXTDOOR,"1,328",40.8,1054.0,10955415.0,,Unknown
Andrea,Un Verano Sin Ti,Bad Bunny,"1,335",40.7,51912.0,12241438.0,71.0,Unknown
Ric Flair Drip (with Metro Boomin),Without Warning,Offset,"1,338",40.7,257640.0,63705857.0,80.0,Unknown
Dï¿½ï¿½,Dï¿½ï¿½,Teya Dora,"1,332",40.7,25929.0,2777533.0,65.0,Unknown
Going Bad (feat. Drake),Championships,Meek Mill,"1,330",40.7,190095.0,47916138.0,73.0,Unknown
Tenho Que Me Decidir,O Cara Do Momento,MC PH,"1,334",40.7,17345.0,11402769.0,,Unknown
Wunder,Wunder,AYLIVA,"1,336",40.7,3863.0,15268731.0,77.0,Unknown
Safaera,YHLQMDLG,Bad Bunny,"1,331",40.7,116275.0,31273843.0,70.0,Unknown
Baby,R&B Collection 2011,Justin Bieber,"1,337",40.7,136655.0,76732478.0,76.0,Unknown
On BS,Her Loss,Drake,"1,333",40.7,82934.0,17735363.0,67.0,Unknown
Marlboro Remix,Marlboro Remix - Single,,"1,343",40.6,,,,Unknown
Love Again,Love Again,The Kid LAROI,"1,342",40.6,44476.0,12164093.0,62.0,Unknown
LAGUNAS,LAGUNAS,Peso Pluma,"1,339",40.6,23886.0,6601410.0,74.0,Unknown
Narcotics (with Bryant Myers),Narcotics (with Bryant Myers),Dei V,"1,344",40.6,23281.0,12418680.0,73.0,Unknown
Linea del Perreo (feat. Dj Kiire),Linea del Perreo (feat. Dj Kiire) - Single,Uzielito Mix,"1,341",40.6,7282.0,12667815.0,,Unknown
24K Magic,24K Magic,Bruno Mars,"1,340",40.6,175419.0,63087960.0,77.0,Unknown
The Feels,The Feels,TWICE,"1,346",40.5,43727.0,10543105.0,66.0,Unknown
Someone Like You,21' Sampler,Adele,"1,345",40.5,211527.0,80288449.0,75.0,Unknown
Oh U Went (feat. Drake),BUSINESS IS BUSINESS,Young Thug,"1,347",40.5,43943.0,22872664.0,64.0,Unknown
Right Now (Feat. Crush),Right Now,Coogie,"1,348",40.5,3228.0,1162003.0,,Unknown
Burn,VULTURES 1,Kanye West,"1,349",40.4,20185.0,6611833.0,,Unknown
High Fashion (feat. Mustard),Please Excuse Me For Being Antisocial,Roddy Ricch,"1,351",40.3,113736.0,16354487.0,65.0,Unknown
Ronald,Ronald,Falling In Reverse,"1,357",40.3,3463.0,4194033.0,72.0,Unknown
We Paid (feat. 42 Dugg),My Turn (Deluxe),Lil Baby,"1,353",40.3,128536.0,20047619.0,68.0,Unknown
Boss Bitch,Boss Bitch,Doja Cat,"1,352",40.3,126275.0,47587177.0,70.0,Unknown
Ballena,Ballena,Vulgo FK,"1,354",40.3,28303.0,9617276.0,66.0,Unknown
one of wun,One of Wun,Gunna,"1,356",40.3,,,,Unknown
Locked Away (feat. Adam Levine),Locked Away,R. City,"1,355",40.3,143056.0,48490958.0,75.0,Unknown
Tal Vez,Tal Vez,Paulo Londra,"1,350",40.3,75691.0,21188829.0,67.0,Unknown
the remedy for a broken heart (why am I so in love),?,XXXTENTACION,"1,359",40.2,142939.0,25725853.0,69.0,Unknown
Beautiful Mistakes (feat. Megan Thee Stallion),Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,"1,362",40.2,93856.0,28511210.0,71.0,Unknown
Cynical,Cynical,twocolors,"1,363",40.2,20339.0,47189903.0,41.0,Unknown
These Words,These Words,Badger,"1,360",40.2,9301.0,84272492.0,78.0,Unknown
Robarte un Beso,Robarte un Beso,Carlos Vives,"1,361",40.2,53101.0,23936663.0,72.0,Unknown
Vida Gangster,Vida Gangster,Lauty Gram,"1,358",40.2,20571.0,4824421.0,56.0,Unknown
For My Hand (feat. Ed Sheeran),"Love, Damini",Burna Boy,"1,366",40.1,62386.0,29271052.0,65.0,Unknown
Cowgirls (feat. ERNEST),One Thing At A Time,Morgan Wallen,"1,371",40.1,31680.0,27441895.0,81.0,Unknown
'Til You Can't,'Til You Canï¿½ï¿½ï¿½t / Longer Than S,Cody Johnson,"1,364",40.1,48619.0,12448112.0,68.0,Unknown
Those Oldies but Goodies,Little Caesar and The Romans: The Extended Play Collection,Little Caesar & the Romans,"1,368",40.1,42.0,3735.0,,Unknown
Dark Horse,The Top Music of the World,Katy Perry,"1,369",40.1,8.0,22.0,,Unknown
Hass Hass,Hass Hass - Single,Diljit Dosanjh,"1,370",40.1,10191.0,8686387.0,70.0,Unknown
You Got It,You Got It,Vedo,"1,367",40.1,56415.0,7671267.0,64.0,Unknown
LDR,LDR,Shoti,"1,365",40.1,5646.0,1050088.0,57.0,Unknown
"Kaavaalaa (From ""Jailer"")","Kaavaalaa (From ""Jailer"")",Shilpa Rao,"1,373",40.0,5151.0,4767067.0,61.0,Unknown
Me or Sum (feat. Future & Lil Baby),Me or Sum (feat. Future & Lil Baby) - Single,Nardo Wick,"1,374",40.0,77071.0,7941140.0,59.0,Unknown
You're Welcome,Moana (Original Motion Picture Soundtrack/Deluxe Edition),Dwayne Johnson,"1,372",40.0,57721.0,18005001.0,66.0,Unknown
LA NOCHE DE ANOCHE,EL ï¿½ï¿½LTIMO TOUR DEL M,Bad Bunny,"1,376",39.9,120639.0,37168821.0,71.0,Unknown
Fuk Sumn,VULTURES 1,Kanye West,"1,375",39.9,21002.0,57426798.0,,Unknown
Billete Grande (En Vivo),Billete Grande (En Vivo),Fuerza Regida,"1,377",39.9,30705.0,7109920.0,68.0,Unknown
Royals,The Love Club EP,Lorde,"1,386",39.8,163195.0,59733007.0,73.0,Unknown
Charm,Charm (Sped Up),Rema,"1,387",39.8,35929.0,7199181.0,65.0,Unknown
prove it,prove it,21 Savage,"1,388",39.8,19035.0,10935183.0,,Unknown
Mon Amour - Remix,Mon Amour (Remix),zzoilo,"1,381",39.8,101479.0,31506074.0,72.0,Unknown
Adan y Eva,Adan y Eva,Paulo Londra,"1,383",39.8,85897.0,24226776.0,70.0,Unknown
No Lie,Dua Lipa (Complete Edition),Sean Paul,"1,384",39.8,180669.0,44962652.0,76.0,Unknown
"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")","Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",Sachin-Jigar,"1,379",39.8,11941.0,13056935.0,66.0,Unknown
10 Carros,10 Carros,Chefin,"1,380",39.8,13213.0,6225367.0,,Unknown
The Astronaut,The Astronaut,JIN,"1,382",39.8,12509.0,19653160.0,79.0,Unknown
Gogo Dance,SABIDURIA,El Alfa,"1,385",39.8,29662.0,6577251.0,64.0,Unknown
Komang,Komang,Raim Laode,"1,378",39.8,16110.0,3893973.0,70.0,Unknown
The Spectre,The Spectre,Alan Walker,"1,395",39.7,67602.0,15209777.0,67.0,Unknown
ýýýýýýýýýýýýýýýýýý (feat. ýýýýýýýýý ýýýýýýýýýýýýýýý & GUNNER),ýýýýýýýýýýýýýýýýýý (feat. ýýýýýýýýý ýýýýýýýýýýýýýýý & GUNNER) - Single,Juepak,"1,393",39.7,337.0,177125.0,,Unknown
DARARI,THE SECOND STEP : CHAPTER ONE,TREASURE,"1,396",39.7,23891.0,5328396.0,63.0,Unknown
Ferxxo 100,Ferxxo 100,Feid,"1,392",39.7,56678.0,17366565.0,73.0,Unknown
No Te Quieren Conmigo,No Te Quieren Conmigo,Gaby Music,"1,394",39.7,20215.0,29032126.0,,Unknown
More than you know,More than you know,NoSpace,"1,397",39.7,5.0,33.0,2.0,Unknown
Shower,Crave Vol. 9 (Mixed By DJ Havana Brown),Becky G,"1,390",39.7,110573.0,53838139.0,73.0,Unknown
B.O.T.A. (Baddest Of Them All) - Edit,B.O.T.A. (Baddest Of Them All) / Move To The,Eliza Rose,"1,389",39.7,119047.0,39606593.0,70.0,Unknown
Chatak Matak,Chatak Matak,Renuka Panwar,"1,391",39.7,1588.0,347235.0,54.0,Unknown
Cooped Up (with Roddy Ricch),Cooped Up,Post Malone,"1,401",39.6,76622.0,17496536.0,62.0,Unknown
FRIENDS,Speak Your Mind,Marshmello,"1,399",39.6,148480.0,33658538.0,70.0,Unknown
FINA,nadie sabe lo que va a pasar maï¿½ï¿,Bad Bunny,"1,398",39.6,32219.0,19829075.0,78.0,Unknown
Come back to me,Come back to me,RM,"1,400",39.6,1389.0,24249059.0,84.0,Unknown
Whatsapp (Wassam),Whatsapp (Wassam),Gunna,"1,404",39.5,3854.0,12725358.0,,Unknown
3:15 (Breathe),3:15 (Breathe),Russ,"1,406",39.5,72865.0,7583638.0,72.0,Unknown
Love Me Again,Layover,V,"1,402",39.5,13455.0,18636467.0,82.0,Unknown
Down Under (feat. Colin Hay),Down Under,Luude,"1,403",39.5,125064.0,22299331.0,60.0,Unknown
Like That (feat. Gucci Mane),Hot Pink,Doja Cat,"1,405",39.5,74416.0,19414789.0,66.0,Unknown
Control,Control,Zoe Wees,"1,407",39.5,81641.0,24075887.0,66.0,Unknown
Push Up - Original Mix,Push Up - Single,Creeds,"1,409",39.4,78156.0,5245976.0,58.0,Unknown
Novo Balanï¿½,Dos Prï¿½ï¿½dios De,Veigh,"1,408",39.4,33493.0,8747668.0,69.0,Unknown
Dancin (feat. Luvli) - Krono Remix,Dancin (Krono Remix),Aaron Smith,"1,411",39.4,163911.0,32032973.0,71.0,Unknown
Goosebumps - Remix,Goosebumps (Remix),Travis Scott,"1,410",39.4,142094.0,65054729.0,70.0,Unknown
Die For You,SMITHEREENS,Joji,"1,412",39.4,74276.0,30821017.0,71.0,Unknown
SC-9,SC-9,Yahir Saldivar,"1,415",39.3,2994.0,12621491.0,64.0,Unknown
We Are Young (feat. Janelle Monï¿½ï¿½e) - feat. Janelle M,We Are Young (feat. Janelle Monï¿½ï,fun.,"1,414",39.3,216588.0,73069486.0,72.0,Unknown
My Head & My Heart,Heaven & Hell,Ava Max,"1,413",39.3,72376.0,41025788.0,69.0,Unknown
Accendio,IVE SWITCH,IVE,"1,418",39.2,1027.0,749609.0,72.0,Unknown
Deep End,Deep End,Fousheï¿,"1,417",39.2,76388.0,9447547.0,56.0,Unknown
Loosing interest,Missing,Kurochuu,"1,419",39.2,2.0,2190.0,4.0,Unknown
Turbo S,PISTOLER POESI OCH SEX,Yasin,"1,416",39.2,1764.0,32374.0,33.0,Unknown
30 GRADOS RKT,30 GRADOS RKT,RUNE,"1,422",39.1,2.0,1670163.0,,Unknown
Mi Bello Angel,Nata Montana,Natanael Cano,"1,421",39.1,23359.0,14819855.0,76.0,Unknown
Turks & Caicos (feat. 21 Savage),Nostalgia,Rod Wave,"1,420",39.1,18919.0,14210017.0,,Unknown
Si Veo a Tu Mamï¿,YHLQMDLG,Bad Bunny,"1,423",39.1,92013.0,18868123.0,70.0,Unknown
1-800-273-8255,1-800-273-8255,Logic,"1,427",39.0,155866.0,27988875.0,67.0,Unknown
After Hours,After Hours,The Weeknd,"1,424",39.0,146801.0,30163694.0,75.0,Unknown
Alibi (feat. Rudimental),Alibi (feat. Rudimental) - Single,Ella Henderson,"1,426",39.0,7999.0,76558923.0,,Unknown
Everybody (feat. Lil Uzi Vert),Pink Friday 2,Nicki Minaj,"1,425",39.0,20245.0,36960349.0,,Unknown
I LUV IT (feat. Playboi Carti),I LUV IT (feat. Playboi Carti),Camila Cabello,"1,428",38.9,7391.0,23509446.0,,Unknown
The Middle,The Middle,Zedd,"1,432",38.9,135666.0,65498300.0,72.0,Unknown
Doctor (Work It Out) [feat. Miley Cyrus],Doctor (Work It Out) - Single,Pharrell Williams,"1,435",38.9,4358.0,14370644.0,,Unknown
Pompeii,Bad Blood (The Extended Cut),Bastille,"1,434",38.9,259895.0,65869505.0,71.0,Unknown
Hymn For The Weekend - Seeb Remix,A Head Full Of Dreams,Coldplay,"1,429",38.9,66904.0,13714193.0,62.0,Unknown
Lonely (with benny blanco),Lonely (with benny blanco),Justin Bieber,"1,431",38.9,119464.0,35423440.0,66.0,Unknown
Hold On,Hold On,Justin Bieber,"1,433",38.9,98447.0,21788917.0,65.0,Unknown
Can't Hold Us - feat. Ray Dalton,The Heist,Macklemore & Ryan Lewis,"1,430",38.9,287524.0,83050639.0,74.0,Unknown
I Like It,Invasion of Privacy,Cardi B,"1,439",38.8,175421.0,77421150.0,72.0,Unknown
8 Parche,8 Parche,Baani Sandhu,"1,436",38.8,9383.0,1730849.0,58.0,Unknown
Modo DND,Modo DND,Xavi,"1,437",38.8,11318.0,9655843.0,,Unknown
THANK GOD,UTOPIA,Travis Scott,"1,440",38.8,53828.0,5159560.0,68.0,Unknown
Home,Home,Edith Whiskers,"1,441",38.8,98433.0,18158287.0,65.0,Unknown
The London (feat. J. Cole & Travis Scott),The London (feat. J. Cole & Travis Scott),Young Thug,"1,438",38.8,155380.0,26351002.0,62.0,Unknown
Si Te Pudiera Mentir,Simplemente Gracias,Calibre 50,"1,444",38.7,39746.0,21866121.0,69.0,Unknown
One Of Your Girls,Something To Give Each Other,Troye Sivan,"1,443",38.7,24491.0,38080713.0,,Unknown
Tell Em,Tell Em,Cochise,"1,442",38.7,156928.0,20525072.0,70.0,Unknown
Close Eyes,Close Eyes,DVRST,"1,448",38.6,118862.0,32562324.0,70.0,Unknown
Mr Pot Scraper,Mr Pot Scraper - Single,Bossman Dlow,"1,446",38.6,3586.0,6501678.0,,Unknown
LA DURANGO,LA DURANGO,Peso Pluma,"1,447",38.6,2684.0,48467220.0,79.0,Unknown
Please Me,Please Me,Cardi B,"1,449",38.6,58065.0,19199798.0,70.0,Unknown
El Hijo Mayor,El Hijo Mayor - Single,Junior H,"1,450",38.6,30881.0,19190261.0,71.0,Unknown
"Ruqya, Pt. 3",Ruqya (Quran - Coran - Islam),Hani Rifai,"1,445",38.6,,,,Unknown
LA FAMA,LA FAMA (feat. The Weeknd) - Single,ROSALï¿½,"1,453",38.5,79169.0,20678333.0,69.0,Unknown
TIL FURTHER NOTICE,UTOPIA,Travis Scott,"1,451",38.5,55843.0,7668430.0,71.0,Unknown
"Poblado (feat. Crissin, Totoy El Frio & Natan & Shander) [Remix]",Poblado (Remix),J Balvin,"1,454",38.5,60696.0,17980948.0,61.0,Unknown
LOKERA,LOKERA,Rauw Alejandro,"1,452",38.5,74344.0,55382119.0,75.0,Unknown
cardigan,folklore,Taylor Swift,"1,458",38.4,94169.0,67796903.0,80.0,Unknown
See You Again (feat. Kali Uchis),Flower Boy,"Tyler, The Creator","1,456",38.4,283537.0,75314202.0,84.0,Unknown
Namas Today - Original Version,Mountains of Gods,CA3RD,"1,460",38.4,,,,Unknown
Amanece,Amanece,Anuel AA,"1,457",38.4,80071.0,22684253.0,77.0,Unknown
Popular,Popular,The Weeknd,"1,459",38.4,1.0,65.0,,Unknown
King Shit,Leo,Shubh,"1,455",38.4,4988.0,9741006.0,71.0,Unknown
LA INOCENTE,Microdosis,Mora,"1,461",38.4,92256.0,38659924.0,76.0,Unknown
Chicago Freestyle (feat. Giveon),Dark Lane Demo Tapes,Drake,"1,462",38.3,200270.0,32837352.0,72.0,Unknown
Johnny Dang (with Paul Wall & DRODi),Johnny Dang (with Paul Wall & DRODi),That Mexican OT,"1,466",38.3,42334.0,16862073.0,68.0,Unknown
S-Class,5-STAR,Stray Kids,"1,465",38.3,14268.0,6924859.0,70.0,Unknown
GASLIGHT,GASLIGHT,INJI,"1,463",38.3,8421.0,1500039.0,48.0,Unknown
Die Young (feat. 347aidan),Die Young (feat. 347aidan),Sleepy Hallow,"1,464",38.3,75951.0,9524862.0,60.0,Unknown
Vente Pa' Ca,Vente Pa' Ca,Ricky Martin,"1,467",38.2,57564.0,22110798.0,66.0,Unknown
Can't Tame Her,Can't Tame Her,Zara Larsson,"1,473",38.2,31456.0,22058380.0,62.0,Unknown
VIBEZ,KIRK,DaBaby,"1,470",38.2,95756.0,16692750.0,59.0,Unknown
I Don't Fuck With You,I Don't Fuck With You,Big Sean,"1,475",38.2,135134.0,33420257.0,67.0,Unknown
Se Grita,Reinsertado,Morad,"1,474",38.2,47009.0,7163568.0,69.0,Unknown
HYAENA,UTOPIA,Travis Scott,"1,468",38.2,47247.0,5437356.0,68.0,Unknown
KICK BACK,KICK BACK,Kenshi Yonezu,"1,469",38.2,61627.0,7633366.0,70.0,Unknown
M.A.I,111,Milo j,"1,471",38.2,12417.0,15958224.0,76.0,Unknown
Tu hai kahan,Tu hai kahan,AUR,"1,472",38.2,16445.0,7312501.0,72.0,Unknown
Danza Kuduro - Cover,WORK OUT MUSIC MIX,WORK OUT GYM - DJ MIX,"1,478",38.1,9.0,49.0,,Unknown
Truth or Dare,TYLA,Tyla,"1,480",38.1,13407.0,30382319.0,77.0,Unknown
Just the Way You Are,Just The Way You Are,Bruno Mars,"1,477",38.1,233719.0,148404419.0,79.0,Unknown
Rasputin,Rasputin,Majestic,"1,481",38.1,152363.0,73448130.0,73.0,Unknown
Say It Right (Dance),"This Is MELON, Vol. 1 (Dance)",MELON,"1,479",38.1,560.0,10301672.0,30.0,Unknown
If the World Was Ending - feat. Julia Michaels,If the World Was Ending (feat. Julia Michaels),JP Saxe,"1,483",38.1,134427.0,81562006.0,69.0,Unknown
"How Far I'll Go - From ""Moana""","How Far I'll Go (From ""Moana"")",Alessia Cara,"1,476",38.1,49852.0,13088456.0,58.0,Unknown
ýýýýýýýýýýýý,Bibbidiba - Single,Hoshimachi Suisei,"1,482",38.1,1754.0,3985309.0,70.0,Unknown
Heartless,Heartless,The Weeknd,"1,486",38.0,137196.0,28066964.0,73.0,Unknown
Upa Cavalinho,"Galinha Pintadinha, Vol. 4",Galinha Pintadinha,"1,485",38.0,1140.0,407642.0,49.0,Unknown
Show Time,Show Time,SUPER JUNIOR,"1,491",38.0,31.0,2988530.0,39.0,Unknown
Mirrors,Songs For The Philippines,Justin Timberlake,"1,487",38.0,168622.0,53352470.0,74.0,Unknown
we fell in love in october,we fell in love in october / October Passed Me By,girl in red,"1,490",38.0,201381.0,54919566.0,77.0,Unknown
Sorry Not Sorry,Sorry Not Sorry,Demi Lovato,"1,489",38.0,78398.0,28404966.0,67.0,Unknown
X ESO BB,X ESO BB,Jere Klein,"1,484",38.0,18514.0,4998854.0,66.0,Unknown
Where Did You Go? (feat. MNEK),Where Did You Go?,Jax Jones,"1,488",38.0,65208.0,36265310.0,70.0,Unknown
The Lazy Song,Doo-Wops & Hooligans,Bruno Mars,"1,496",37.9,151801.0,51937840.0,72.0,Unknown
Sex Sounds,True 2 Myself,Lil Tjay,"1,495",37.9,110016.0,7011141.0,69.0,Unknown
Despuï¿½ï¿½s de la P,Un Verano Sin Ti,Bad Bunny,"1,493",37.9,67763.0,20306682.0,71.0,Unknown
Asiwaju,Asiwaju,Ruger,"1,498",37.9,34390.0,4480387.0,18.0,Unknown
Sticky,"Honestly, Nevermind",Drake,"1,492",37.9,83779.0,16621189.0,66.0,Unknown
Mahiye Jinna Sohna Slowed + Reverb,Mahiye Jinna Sohna Lofi Remix,Darshan Raval,"1,502",37.9,311.0,174474.0,35.0,Unknown
hey! hey!,hey! hey! - Single,TWS,"1,499",37.9,109.0,3531295.0,,Unknown
Centuries,Centuries,Fall Out Boy,"1,501",37.9,180715.0,48698123.0,75.0,Unknown
What Makes You Beautiful,Up All Night,One Direction,"1,494",37.9,175809.0,81950675.0,80.0,Unknown
Sweetest Pie,Sweetest Pie - Single,Megan Thee Stallion,"1,500",37.9,50913.0,44666984.0,64.0,Unknown
Reggaetï¿½ï¿½n Lento (Baile,Primera Cita,CNCO,"1,497",37.9,65613.0,22623077.0,67.0,Unknown
GMFU (w/ 6arelyhuman),GMFU (w/ 6arelyhuman),Odetari,"1,503",37.8,31285.0,5660364.0,72.0,Unknown
SKITZO,UTOPIA,Travis Scott,"1,513",37.8,49313.0,5181004.0,66.0,Unknown
Friendly Fire,Friendly Fire,Linkin Park,"1,505",37.8,4232.0,10396816.0,8.0,Unknown
Niï¿½ï¿½a Bo,Niï¿½ï¿½a Bo,Feid,"1,508",37.8,39503.0,20043997.0,61.0,Unknown
SkeeYee,Hood Hottest Princess,Sexyy Red,"1,510",37.8,24566.0,8733511.0,67.0,Unknown
The Git Up,The Git Up,Blanco Brown,"1,506",37.8,70080.0,10444758.0,61.0,Unknown
Beautiful Crazy,Beautiful Crazy,Luke Combs,"1,511",37.8,83834.0,17064586.0,77.0,Unknown
